,0,1,2,3,4,5,6
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.8837959396219991,0.9980099324626682,1.0,1.0,1.0,1.0,0.9830501614462057
2,0.9350160007037789,1.0,1.0,1.0,1.0,1.0,0.9888158237360055
3,0.9013878188659973,0.9960198649253366,1.0,1.0,1.0,1.0,0.9869483367141173
4,0.946358176646275,0.9980099324626682,1.0,1.0,1.0,1.0,0.9925509766307256
5,0.9013878188659973,1.0,1.0,1.0,1.0,1.0,0.9831920802501749
6,0.9127299948084934,0.9980099324626682,1.0,1.0,1.0,1.0,0.9869376955040344
7,0.9350160007037789,1.0,1.0,1.0,1.0,1.0,0.9888158237360055
8,0.9127299948084934,1.0,1.0,1.0,1.0,1.0,0.9850702084821462
9,0.9342585459106649,1.0,1.0,1.0,1.0,1.0,0.9887947201667834
10,0.9013878188659973,1.0,1.0,1.0,1.0,1.0,0.9831920802501749
11,0.9784714488978284,1.0,1.0,1.0,1.0,1.0,0.9962754883153627
12,0.9127299948084934,1.0,1.0,1.0,1.0,1.0,0.9850702084821462
13,0.9573020065990647,1.0,1.0,1.0,1.0,1.0,0.992561438989865
14,0.9127299948084934,1.0,1.0,1.0,1.0,1.0,0.9850702084821462
15,0.9671292729553325,1.0,1.0,1.0,1.0,1.0,0.9943973600833917
16,0.946358176646275,1.0,1.0,1.0,1.0,1.0,0.9906939519679767
17,0.9127299948084934,1.0,1.0,1.0,0.9982030417160481,1.0,0.9869483367141173
18,0.9342585459106649,0.9980099324626682,1.0,1.0,0.9982030417160481,1.0,0.9925509766307256
19,0.9127299948084934,1.0,1.0,1.0,0.9982030417160481,1.0,0.9869483367141173
20,0.9127299948084934,0.9980099324626682,1.0,1.0,1.0,1.0,0.9869376955040344
21,0.8886527877161109,0.9919666909828444,1.0,1.0,1.0,1.0,0.9888158237360055
22,0.9013878188659973,1.0,1.0,1.0,1.0,1.0,0.9831920802501749
23,0.935016000703779,1.0,1.0,1.0,1.0,1.0,0.9888158237360055
24,0.935016000703779,1.0,1.0,1.0,1.0,1.0,0.9888158237360055
25,0.9236738247612829,0.9940177724824529,1.0,1.0,1.0,1.0,0.992561438989865
26,0.9459598306565686,0.9980099324626682,1.0,1.0,0.9982030417160481,1.0,0.9944289260117533
27,0.9240721707509892,1.0,1.0,1.0,0.9982030417160481,1.0,0.9888264649460884
28,0.989415278850618,1.0,1.0,1.0,1.0,1.0,0.998142975337251
29,0.9342585459106649,1.0,1.0,1.0,1.0,1.0,0.9887947201667834
30,0.9342585459106649,0.9980099324626682,1.0,1.0,1.0,1.0,0.9906728483987545
31,0.9354143466934853,0.9980099324626682,1.0,1.0,0.9982030417160481,1.0,0.992561438989865
32,0.935016000703779,1.0,1.0,1.0,0.9982030417160481,1.0,0.9906833107578938
33,0.9565445518059507,1.0,1.0,1.0,1.0,1.0,0.9925403354206428
34,0.9342585459106649,1.0,1.0,1.0,1.0,1.0,0.9887947201667834
35,0.9236738247612829,1.0,1.0,1.0,1.0,1.0,0.9869376955040344
36,0.9565445518059504,1.0,1.0,1.0,1.0,1.0,0.9925403354206428
37,0.9013878188659973,1.0,1.0,1.0,1.0,1.0,0.9831920802501749
38,0.9236738247612829,1.0,1.0,1.0,1.0,1.0,0.9869376955040344
39,0.9127299948084934,1.0,1.0,1.0,1.0,1.0,0.9850702084821462
40,0.8896003471721444,1.0,1.0,1.0,1.0,1.0,0.9813031268026763
41,0.935016000703779,1.0,1.0,1.0,0.9982030417160481,1.0,0.9906939519679767
42,0.9456007218531609,0.9940177724824529,1.0,1.0,1.0,1.0,0.9962859506745021
43,0.9565445518059504,1.0,1.0,1.0,1.0,1.0,0.9925403354206427
44,0.9565445518059507,0.9980099324626682,1.0,1.0,1.0,1.0,0.9943973600833917
45,0.989415278850618,1.0,1.0,1.0,1.0,1.0,0.998142975337251
46,0.9350160007037789,1.0,1.0,1.0,1.0,1.0,0.9888158237360055
47,0.9456007218531609,1.0,1.0,1.0,1.0,1.0,0.9906728483987545
48,0.9678867277484465,1.0,1.0,1.0,1.0,1.0,0.9944184636526138
49,0.8896003471721444,1.0,1.0,1.0,1.0,1.0,0.9813031268026763
50,0.9013878188659973,0.9920034344833235,1.0,1.0,0.9982030417160481,1.0,0.9925403354206428
51,0.9013878188659973,1.0,1.0,1.0,1.0,1.0,0.9831920802501749
52,0.9342585459106649,0.9960198649253366,1.0,1.0,1.0,1.0,0.9925509766307256
53,0.9240721707509892,0.9980099324626682,1.0,1.0,1.0,1.0,0.9888264649460884
54,0.9127299948084934,0.9980099324626682,1.0,1.0,0.9982030417160481,1.0,0.9888158237360055
55,0.946358176646275,0.9960198649253366,1.0,1.0,1.0,1.0,0.9944289260117533
56,0.9565445518059507,0.9980099324626682,1.0,1.0,1.0,1.0,0.9944184636526138
57,0.9127299948084934,1.0,1.0,1.0,1.0,1.0,0.9850702084821461
58,0.9565445518059504,0.9980099324626682,1.0,1.0,1.0,1.0,0.9944184636526138
59,0.9342585459106649,1.0,1.0,1.0,1.0,1.0,0.9887947201667834
60,0.9013878188659973,0.9980099324626682,1.0,1.0,1.0,1.0,0.9850702084821461
61,0.9456007218531609,0.9960078400197846,1.0,1.0,1.0,1.0,0.9943973600833917
62,0.9127299948084934,0.9980099324626682,1.0,1.0,1.0,1.0,0.9869483367141173
63,0.9573020065990647,1.0,1.0,1.0,0.9982030417160481,1.0,0.9944184636526138
64,0.935016000703779,0.9980099324626682,1.0,1.0,1.0,1.0,0.9906939519679767
65,0.9565445518059507,0.9980099324626682,1.0,1.0,1.0,1.0,0.9944184636526138
66,0.9573020065990646,1.0,1.0,1.0,1.0,1.0,0.992561438989865
67,0.9671292729553325,0.9960078400197846,1.0,1.0,1.0,1.0,0.998142975337251
68,0.989415278850618,1.0,1.0,1.0,1.0,1.0,0.998142975337251
69,0.9013878188659973,1.0,1.0,1.0,1.0,1.0,0.9831920802501749
70,0.9459598306565686,1.0,1.0,1.0,1.0,1.0,0.9906833107578938
71,0.9236738247612829,0.9980099324626682,1.0,1.0,0.9964060834320962,1.0,0.992561438989865
72,0.9236738247612829,0.9960078400197846,1.0,1.0,1.0,1.0,0.9906833107578938
73,0.9350160007037789,0.9980099324626682,1.0,1.0,1.0,1.0,0.9906939519679767
74,0.9678867277484465,1.0,1.0,1.0,1.0,1.0,0.994418463652614
75,0.9678867277484464,1.0,1.0,1.0,1.0,1.0,0.9944184636526138
76,0.9127299948084934,0.9960198649253366,1.0,1.0,1.0,1.0,0.9888264649460884
77,0.935016000703779,1.0,1.0,1.0,1.0,1.0,0.9888158237360055
78,0.9788305577012362,1.0,1.0,1.0,1.0,1.0,0.9962859506745021
79,0.9127299948084934,1.0,1.0,1.0,1.0,1.0,0.9850702084821462
80,0.8896003471721444,0.9960078400197846,1.0,1.0,1.0,1.0,0.9850487420565357
81,0.935016000703779,1.0,1.0,1.0,1.0,1.0,0.9888158237360055
82,0.9127299948084934,1.0,1.0,1.0,1.0,1.0,0.9850702084821461
83,0.9678867277484465,0.9980099324626682,1.0,1.0,1.0,1.0,0.9962754883153627
84,0.9784714488978284,1.0,1.0,1.0,1.0,1.0,0.9962754883153627
85,0.9565445518059507,1.0,1.0,1.0,1.0,1.0,0.9925403354206428
86,0.989415278850618,1.0,1.0,1.0,1.0,1.0,0.998142975337251
87,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88,1.0,1.0,1.0,1.0,1.0,1.0,1.0
89,0.9127299948084934,1.0,1.0,1.0,1.0,1.0,0.9850702084821461
90,0.9342585459106649,1.0,1.0,1.0,1.0,1.0,0.9887947201667834
91,0.8318362224928854,1.0,1.0,1.0,1.0,1.0,0.9752519356201731
92,0.9678867277484464,1.0,1.0,1.0,1.0,1.0,0.9944184636526138
93,0.922471074216812,1.0,1.0,1.0,1.0,1.0,0.9869057667192846
94,0.946358176646275,0.9980099324626682,1.0,1.0,1.0,1.0,0.992561438989865
95,0.989415278850618,1.0,1.0,1.0,1.0,1.0,0.998142975337251
96,0.9569428977956568,0.9960078400197846,1.0,1.0,1.0,1.0,0.9962754883153627
97,0.9671292729553325,0.9980099324626682,1.0,1.0,1.0,1.0,0.9962754883153627
98,0.989415278850618,1.0,1.0,1.0,1.0,1.0,0.998142975337251
99,0.8896003471721444,1.0,1.0,1.0,1.0,1.0,0.9813031268026763
100,0.9459598306565686,1.0,1.0,1.0,1.0,1.0,0.9906833107578938
101,0.9459598306565686,0.9980099324626682,1.0,1.0,1.0,1.0,0.992561438989865
102,0.935016000703779,0.9980099324626682,1.0,1.0,1.0,1.0,0.9906833107578938
103,0.935016000703779,0.9980099324626682,1.0,1.0,1.0,1.0,0.9906939519679767
104,0.9565445518059504,1.0,1.0,1.0,1.0,1.0,0.9925403354206427
105,0.9784714488978284,1.0,1.0,1.0,1.0,1.0,0.9962754883153627
106,0.9678867277484465,1.0,1.0,1.0,1.0,1.0,0.9944184636526138
107,1.0,1.0,1.0,1.0,1.0,1.0,1.0
108,1.0,1.0,1.0,1.0,1.0,1.0,1.0
