,0
0,1.0
1,0.9682539682539684
2,0.980952380952381
3,0.9714285714285714
4,0.9841269841269842
5,0.9714285714285714
6,0.9746031746031746
7,0.980952380952381
8,0.9746031746031746
9,0.980952380952381
10,0.9714285714285714
11,0.9936507936507937
12,0.9746031746031746
13,0.9873015873015873
14,0.9746031746031746
15,0.9904761904761905
16,0.9841269841269842
17,0.9746031746031746
18,0.980952380952381
19,0.9746031746031746
20,0.9746031746031746
21,0.9682539682539683
22,0.9714285714285714
23,0.980952380952381
24,0.980952380952381
25,0.9777777777777779
26,0.9841269841269842
27,0.9777777777777777
28,0.9968253968253968
29,0.980952380952381
30,0.980952380952381
31,0.9809523809523809
32,0.980952380952381
33,0.9873015873015873
34,0.980952380952381
35,0.9777777777777779
36,0.9873015873015873
37,0.9714285714285714
38,0.9777777777777779
39,0.9746031746031746
40,0.9682539682539683
41,0.980952380952381
42,0.9841269841269842
43,0.9873015873015873
44,0.9873015873015873
45,0.9968253968253968
46,0.980952380952381
47,0.9841269841269842
48,0.9904761904761905
49,0.9682539682539683
50,0.9714285714285714
51,0.9714285714285714
52,0.980952380952381
53,0.9777777777777777
54,0.9746031746031746
55,0.9841269841269842
56,0.9873015873015873
57,0.9746031746031746
58,0.9873015873015873
59,0.980952380952381
60,0.9714285714285714
61,0.9841269841269842
62,0.9746031746031746
63,0.9873015873015873
64,0.980952380952381
65,0.9873015873015873
66,0.9873015873015873
67,0.9904761904761905
68,0.9968253968253968
69,0.9714285714285714
70,0.9841269841269842
71,0.9777777777777779
72,0.9777777777777779
73,0.980952380952381
74,0.9904761904761905
75,0.9904761904761905
76,0.9746031746031746
77,0.980952380952381
78,0.9936507936507937
79,0.9746031746031746
80,0.9682539682539683
81,0.980952380952381
82,0.9746031746031746
83,0.9904761904761905
84,0.9936507936507937
85,0.9873015873015873
86,0.9968253968253968
87,1.0
88,1.0
89,0.9746031746031746
90,0.980952380952381
91,0.9587301587301588
92,0.9904761904761905
93,0.9777777777777779
94,0.9841269841269842
95,0.9968253968253968
96,0.9873015873015873
97,0.9904761904761905
98,0.9968253968253968
99,0.9682539682539683
100,0.9841269841269842
101,0.9841269841269842
102,0.980952380952381
103,0.980952380952381
104,0.9873015873015873
105,0.9936507936507937
106,0.9904761904761905
107,1.0
108,1.0
