,0,1,2,3,4,5,6
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.8721839080459771,0.9922480620155039,1.0,1.0,1.0,1.0,0.9161036036036037
2,0.932542330985045,1.0,1.0,1.0,1.0,1.0,0.9381109481915934
3,0.896551724137931,0.9844961240310077,1.0,1.0,1.0,1.0,0.9280303030303031
4,0.9448028673835126,0.9922480620155039,1.0,1.0,1.0,1.0,0.9583333333333334
5,0.896551724137931,1.0,1.0,1.0,1.0,1.0,0.9090909090909091
6,0.9088122605363985,0.9922480620155039,1.0,1.0,1.0,1.0,0.9286412512218964
7,0.932542330985045,1.0,1.0,1.0,1.0,1.0,0.9381109481915934
8,0.9088122605363985,1.0,1.0,1.0,1.0,1.0,0.9185606060606061
9,0.9310344827586207,1.0,1.0,1.0,1.0,1.0,0.9393939393939394
10,0.896551724137931,1.0,1.0,1.0,1.0,1.0,0.9090909090909091
11,0.9777777777777779,1.0,1.0,1.0,1.0,1.0,0.9791666666666666
12,0.9088122605363985,1.0,1.0,1.0,1.0,1.0,0.9185606060606061
13,0.9562724014336919,1.0,1.0,1.0,1.0,1.0,0.9576612903225806
14,0.9088122605363985,1.0,1.0,1.0,1.0,1.0,0.9185606060606061
15,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,0.9696969696969697
16,0.9448028673835126,1.0,1.0,1.0,1.0,1.0,0.9475806451612904
17,0.9088122605363985,1.0,1.0,1.0,0.9866666666666667,1.0,0.9280303030303031
18,0.9310344827586207,0.9922480620155039,1.0,1.0,0.9866666666666667,1.0,0.9583333333333334
19,0.9088122605363985,1.0,1.0,1.0,0.9866666666666667,1.0,0.9280303030303031
20,0.9088122605363985,0.9922480620155039,1.0,1.0,1.0,1.0,0.9286412512218964
21,0.8815666240953597,0.9710144927536232,1.0,1.0,1.0,1.0,0.9381109481915934
22,0.896551724137931,1.0,1.0,1.0,1.0,1.0,0.9090909090909091
23,0.932542330985045,1.0,1.0,1.0,1.0,1.0,0.9381109481915934
24,0.932542330985045,1.0,1.0,1.0,1.0,1.0,0.9381109481915934
25,0.9202817945865777,0.9770965468639887,1.0,1.0,1.0,1.0,0.9576612903225806
26,0.9440118650352244,0.9922480620155039,1.0,1.0,0.9866666666666667,1.0,0.967741935483871
27,0.9210727969348659,1.0,1.0,1.0,0.9866666666666667,1.0,0.9375
28,0.989247311827957,1.0,1.0,1.0,1.0,1.0,0.989247311827957
29,0.9310344827586207,1.0,1.0,1.0,1.0,1.0,0.9393939393939394
30,0.9310344827586207,0.9922480620155039,1.0,1.0,1.0,1.0,0.9488636363636364
31,0.9333333333333332,0.9922480620155039,1.0,1.0,0.9866666666666667,1.0,0.9576612903225806
32,0.932542330985045,1.0,1.0,1.0,0.9866666666666667,1.0,0.9481915933528837
33,0.9547645532072674,1.0,1.0,1.0,1.0,1.0,0.9589442815249267
34,0.9310344827586207,1.0,1.0,1.0,1.0,1.0,0.9393939393939394
35,0.9202817945865777,1.0,1.0,1.0,1.0,1.0,0.9286412512218964
36,0.9547645532072674,1.0,1.0,1.0,1.0,1.0,0.9589442815249267
37,0.896551724137931,1.0,1.0,1.0,1.0,1.0,0.9090909090909091
38,0.9202817945865777,1.0,1.0,1.0,1.0,1.0,0.9286412512218964
39,0.9088122605363985,1.0,1.0,1.0,1.0,1.0,0.9185606060606061
40,0.8834154351395731,1.0,1.0,1.0,1.0,1.0,0.9001782531194297
41,0.932542330985045,1.0,1.0,1.0,0.9866666666666667,1.0,0.9475806451612904
42,0.943295019157088,0.9770965468639887,1.0,1.0,1.0,1.0,0.978494623655914
43,0.9547645532072674,1.0,1.0,1.0,1.0,1.0,0.9589442815249267
44,0.9547645532072674,0.9922480620155039,1.0,1.0,1.0,1.0,0.9696969696969697
45,0.989247311827957,1.0,1.0,1.0,1.0,1.0,0.989247311827957
46,0.932542330985045,1.0,1.0,1.0,1.0,1.0,0.9381109481915934
47,0.943295019157088,1.0,1.0,1.0,1.0,1.0,0.9488636363636364
48,0.9670250896057349,1.0,1.0,1.0,1.0,1.0,0.9684139784946236
49,0.8834154351395731,1.0,1.0,1.0,1.0,1.0,0.9001782531194295
50,0.896551724137931,0.9700258397932817,1.0,1.0,0.9866666666666667,1.0,0.9589442815249267
51,0.896551724137931,1.0,1.0,1.0,1.0,1.0,0.9090909090909091
52,0.9310344827586207,0.9844961240310077,1.0,1.0,1.0,1.0,0.9583333333333334
53,0.9210727969348659,0.9922480620155039,1.0,1.0,1.0,1.0,0.9375
54,0.9088122605363985,0.9922480620155039,1.0,1.0,0.9866666666666667,1.0,0.9381109481915934
55,0.9448028673835126,0.9844961240310077,1.0,1.0,1.0,1.0,0.967741935483871
56,0.9547645532072674,0.9922480620155039,1.0,1.0,1.0,1.0,0.9684139784946236
57,0.9088122605363985,1.0,1.0,1.0,1.0,1.0,0.9185606060606061
58,0.9547645532072674,0.9922480620155039,1.0,1.0,1.0,1.0,0.9684139784946236
59,0.9310344827586207,1.0,1.0,1.0,1.0,1.0,0.9393939393939394
60,0.896551724137931,0.9922480620155039,1.0,1.0,1.0,1.0,0.9185606060606061
61,0.943295019157088,0.9848484848484849,1.0,1.0,1.0,1.0,0.9696969696969697
62,0.9088122605363985,0.9922480620155039,1.0,1.0,1.0,1.0,0.9280303030303031
63,0.9562724014336919,1.0,1.0,1.0,0.9866666666666667,1.0,0.9684139784946236
64,0.932542330985045,0.9922480620155039,1.0,1.0,1.0,1.0,0.9475806451612904
65,0.9547645532072674,0.9922480620155039,1.0,1.0,1.0,1.0,0.9684139784946236
66,0.9562724014336919,1.0,1.0,1.0,1.0,1.0,0.9576612903225806
67,0.9655172413793104,0.9848484848484849,1.0,1.0,1.0,1.0,0.989247311827957
68,0.989247311827957,1.0,1.0,1.0,1.0,1.0,0.989247311827957
69,0.896551724137931,1.0,1.0,1.0,1.0,1.0,0.9090909090909091
70,0.9440118650352244,1.0,1.0,1.0,1.0,1.0,0.9481915933528837
71,0.9202817945865777,0.9922480620155039,1.0,1.0,0.9733333333333333,1.0,0.9576612903225806
72,0.9202817945865777,0.9848484848484849,1.0,1.0,1.0,1.0,0.9481915933528837
73,0.932542330985045,0.9922480620155039,1.0,1.0,1.0,1.0,0.9475806451612904
74,0.9670250896057349,1.0,1.0,1.0,1.0,1.0,0.9684139784946236
75,0.9670250896057349,1.0,1.0,1.0,1.0,1.0,0.9684139784946236
76,0.9088122605363985,0.9844961240310077,1.0,1.0,1.0,1.0,0.9375
77,0.932542330985045,1.0,1.0,1.0,1.0,1.0,0.9381109481915934
78,0.978494623655914,1.0,1.0,1.0,1.0,1.0,0.978494623655914
79,0.9088122605363985,1.0,1.0,1.0,1.0,1.0,0.9185606060606061
80,0.8834154351395731,0.9848484848484849,1.0,1.0,1.0,1.0,0.919728595250417
81,0.932542330985045,1.0,1.0,1.0,1.0,1.0,0.9381109481915934
82,0.9088122605363985,1.0,1.0,1.0,1.0,1.0,0.9185606060606061
83,0.9670250896057349,0.9922480620155039,1.0,1.0,1.0,1.0,0.9791666666666666
84,0.9777777777777779,1.0,1.0,1.0,1.0,1.0,0.9791666666666666
85,0.9547645532072674,1.0,1.0,1.0,1.0,1.0,0.9589442815249267
86,0.989247311827957,1.0,1.0,1.0,1.0,1.0,0.989247311827957
87,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88,1.0,1.0,1.0,1.0,1.0,1.0,1.0
89,0.9088122605363985,1.0,1.0,1.0,1.0,1.0,0.9185606060606061
90,0.9310344827586207,1.0,1.0,1.0,1.0,1.0,0.9393939393939394
91,0.8038914490527395,1.0,1.0,1.0,1.0,1.0,0.8890637293469709
92,0.9670250896057349,1.0,1.0,1.0,1.0,1.0,0.9684139784946236
93,0.9178981937602627,1.0,1.0,1.0,1.0,1.0,0.93048128342246
94,0.9448028673835126,0.9922480620155039,1.0,1.0,1.0,1.0,0.9576612903225806
95,0.989247311827957,1.0,1.0,1.0,1.0,1.0,0.989247311827957
96,0.9555555555555556,0.9848484848484849,1.0,1.0,1.0,1.0,0.9791666666666666
97,0.9655172413793104,0.9922480620155039,1.0,1.0,1.0,1.0,0.9791666666666666
98,0.989247311827957,1.0,1.0,1.0,1.0,1.0,0.989247311827957
99,0.8834154351395731,1.0,1.0,1.0,1.0,1.0,0.9001782531194295
100,0.9440118650352244,1.0,1.0,1.0,1.0,1.0,0.9481915933528837
101,0.9440118650352244,0.9922480620155039,1.0,1.0,1.0,1.0,0.9576612903225806
102,0.932542330985045,0.9922480620155039,1.0,1.0,1.0,1.0,0.9481915933528837
103,0.932542330985045,0.9922480620155039,1.0,1.0,1.0,1.0,0.9475806451612904
104,0.9547645532072674,1.0,1.0,1.0,1.0,1.0,0.9589442815249267
105,0.9777777777777779,1.0,1.0,1.0,1.0,1.0,0.9791666666666666
106,0.9670250896057349,1.0,1.0,1.0,1.0,1.0,0.9684139784946236
107,1.0,1.0,1.0,1.0,1.0,1.0,1.0
