,0,1,2,3,4,5
0,0.9348529833333333,0.9518982566666666,0.4698311366666667,0.31438668,0.9552734766666667,0.95674753
1,0.23809016333333335,0.33291817333333334,0.20129808000000002,0.16630572,0.3306549566666667,0.25705976333333336
2,0.7340387825,0.7222823225,0.2896569175,0.1735062475,0.7143091325,0.7464508000000001
3,0.9250841075,0.9407224224999999,0.4636632625,0.04472521,0.0,0.0
4,0.72227424,0.6911373366666668,0.27805422333333335,0.22229939333333334,0.6786476233333333,0.6672611233333333
5,0.66557391,0.671812645,0.294117645,0.294117645,0.66672438,0.645769495
6,0.4518287333333333,0.467417885,0.14421912166666664,0.157487935,0.47805958333333337,0.5003800766666667
7,0.43783231,0.51183955,0.201149425,0.201149425,0.53585493,0.5629543850000001
8,0.785521665,0.799813025,0.26470588,0.26470588,0.7971542650000001,0.79099693
9,0.585784366,0.578269132,0.17989577,0.15770058800000003,0.568394502,0.567934476
10,0.97715803,0.98257197,0.33462133,0.33462133,0.97328572,0.989932265
11,0.9060452449999999,0.9196428575,0.357895425,0.1260462675,0.9126773075,0.9161600824999999
12,0.8007731007142856,0.7756155935714286,0.3507200042857143,0.13698235714285714,0.7989470242857141,0.7617785214285716
13,0.4941377921999999,0.49129446800000004,0.213389828,0.2708386066,0.0,0.0
14,0.8951247899999999,0.88141626,0.26441352,0.26441352,0.8834962049999999,0.859080305
15,0.43541790599999997,0.41676589799999997,0.205209844,0.14622205800000002,0.422904358,0.42870880799999994
16,0.5423551600000001,0.640687965,0.28888889,0.28888889,0.532569235,0.56045574
17,0.3284527728571428,0.31792675571428575,0.09841483857142856,0.10899542142857142,0.31269449857142856,0.33553173999999997
18,1.0,1.0,0.4719471933333333,0.4719471933333333,1.0,1.0
19,1.0,1.0,0.4719471933333333,0.4719471933333333,1.0,1.0
20,0.70238424,0.71040671,0.31460674,0.31460674,0.729236,0.72411096
21,0.6260712885714286,0.5757281114285714,0.3903758185714286,0.3129121657142857,0.6127168028571429,0.5810354799999999
22,0.91362470625,0.93149824,0.71752421625,0.047483170000000005,0.91049794,0.9197083125
23,0.327957847,0.540260818,0.21962998900000003,0.35651376599999995,0.524475762,0.5008373450000001
24,0.47683664666666664,0.5127383799999999,0.3424427566666666,0.17011194,0.51326091,0.51962662
25,0.422050025,0.458985015,0.30048077,0.30048077,0.39621077,0.411027015
26,0.41050816333333334,0.3465958183333333,0.07222667666666667,0.04785855833333333,0.33849053500000004,0.32271563666666664
27,0.1428571425,0.31253205500000003,0.05882353,0.08608058499999999,0.2833513425,0.2362155375
