,0,1,2,3,4,5
0,0.8522884133333334,0.85240295,0.34236301666666663,0.35707026999999997,0.8392439333333334,0.8728130266666666
1,0.9063963433333333,0.8962407199999999,0.20661385666666665,0.19017151,0.8897471866666667,0.9072697
2,0.8511103575,0.8121714624999999,0.2030997425,0.19655680999999997,0.8245428349999999,0.8214681699999999
3,0.1649599175,0.92409994,0.3266160975,0.14835409,0.0,0.0
4,0.64234327,0.7159267666666667,0.2274362,0.3744105366666666,0.6566812766666668,0.6489754899999999
5,0.71238132,0.706998775,0.294117645,0.294117645,0.69235886,0.7067105300000001
6,0.49228514333333334,0.4592836616666666,0.11805474,0.19604973833333336,0.43737194666666673,0.4636144183333333
7,0.471499415,0.44557427,0.201149425,0.201149425,0.49704354,0.50959999
8,0.9051394450000001,0.906786745,0.26470588,0.26470588,0.89699094,0.881534405
9,0.607889484,0.581933144,0.20325417399999995,0.191634704,0.5759677759999999,0.5804071399999999
10,0.93975488,0.9577817799999999,0.33462133,0.33462133,0.9655096400000001,0.9961281200000001
11,0.878765385,0.8553623325,0.3330184425,0.1901582525,0.885748615,0.85812767
12,0.7898601650000001,0.7418791257142859,0.21607719214285712,0.137985405,0.7234182107142857,0.7275542514285714
13,0.5373777829999999,0.5208931240000001,0.19336589140000002,0.23534652420000005,0.0,0.0
14,0.8816709149999999,0.87112593,0.26441352,0.26441352,0.89882996,0.88878656
15,0.436157928,0.433253688,0.21014922600000002,0.138022464,0.435562994,0.428410636
16,0.52728375,0.52337663,0.342514805,0.36889012499999996,0.517956885,0.50301372
17,0.33923882,0.3384816714285714,0.12600449142857142,0.1320015985714286,0.34837619285714283,0.34810438571428565
18,1.0,0.9830576566666668,0.4719471933333333,0.4719471933333333,0.9702000066666666,0.9815367233333333
19,0.40569581666666665,0.9825850333333334,0.4719471933333333,0.4719471933333333,0.9496735799999999,1.0
20,0.707264405,0.69045835,0.31460674,0.31460674,0.668217225,0.6872897250000001
21,0.5693045885714285,0.5383687414285714,0.33870177714285715,0.25703236,0.5752695657142858,0.5137753571428572
22,0.82873871625,0.81396683625,0.67697376875,0.06533046875,0.7963520550000001,0.8088062337499999
23,0.68516749,0.670639028,0.23714197399999998,0.48872785700000004,0.653658779,0.651651796
24,0.43598009666666665,0.41765595000000005,0.34894133666666666,0.32066412666666666,0.41820900666666666,0.4444646566666666
25,0.766246815,0.784325765,0.30048077,0.30048077,0.77700435,0.769969915
26,0.3935320383333334,0.43480562166666664,0.09214875166666665,0.12556537833333334,0.39329970833333333,0.3925356766666667
27,0.42072572250000007,0.26976253,0.2507536675,0.081878905,0.526493455,0.665431235
