,0,1,2,3,4,5
0,0.95023044,0.9633370966666667,0.4861794466666667,0.3471812033333333,0.9660553333333333,0.9671558766666667
1,0.03177704666666667,0.4869997533333333,0.31569294,0.13397663666666668,0.4938205600000001,0.40962707
2,0.81684695,0.8089724999999999,0.3301234275,0.2143796325,0.8029511599999999,0.8256938024999999
3,0.9403392675,0.95245139,0.4831815275,0.0164487925,0.0,0.0
4,0.77120756,0.7877230733333334,0.4077229166666667,0.3412470033333333,0.7826593033333333,0.7755236666666666
5,0.61808084,0.66386447,0.0,0.0,0.65599391,0.64848463
6,0.541211555,0.6392575149999999,0.3288982466666666,0.330656575,0.642975025,0.6753625616666667
7,0.05634362,0.46831243,0.0,0.0,0.46724814,0.52940753
8,0.77415819,0.79519866,0.0,0.0,0.78696746,0.79042505
9,0.669767338,0.7299322739999999,0.364298528,0.48384256600000003,0.70785239,0.7115365480000001
10,0.97715937,0.98243383,0.0,0.0,0.97326986,0.98986289
11,0.9373033525000001,0.946950645,0.4137015325,0.1236238325,0.942018325,0.9445161125000001
12,0.8816514028571429,0.8724626485714284,0.572153917142857,0.31205354571428573,0.8910375957142859,0.8713693564285715
13,0.638964619,0.6493389025999999,0.4078271294,0.5067440728,0.0,0.0
14,0.89416492,0.89058554,0.0,0.0,0.89007641,0.87551301
15,0.607646718,0.592218526,0.343144236,0.24397525199999998,0.5977689439999999,0.6009230160000001
16,0.53132386,0.63950945,0.0,0.0,0.53279842,0.56292294
17,0.5274486614285714,0.51895473,0.2389844142857143,0.2675810814285714,0.5158694442857142,0.5371778985714285
18,1.0,1.0,0.5519023399999999,0.5519023399999999,1.0,1.0
19,1.0,1.0,0.5519023399999999,0.5519023399999999,1.0,1.0
20,0.69353206,0.70498238,0.0,0.0,0.72713929,0.7224795
21,0.7620118800000001,0.7348746314285715,0.5718322585714286,0.49790246428571433,0.76180953,0.7385788771428572
22,0.9481332825,0.9596193024999999,0.79672772125,0.0608414225,0.94594442125,0.95182829125
23,0.386724944,0.771816265,0.48582977099999997,0.6779092390000001,0.765150536,0.7455474799999999
24,0.5242363033333334,0.59068059,0.26572387999999997,0.12225061666666666,0.59095375,0.5986638233333333
25,0.27242677,0.43961174,0.0,0.0,0.35166125,0.36894261
26,0.5258561333333334,0.48431326333333335,0.20927479833333332,0.10805590666666669,0.47435371499999995,0.4689037666666666
27,0.0,0.3508186375,0.0,0.0,0.33574217,0.1917951225
