,0
0,0.7973856209150328
1,0.3159041394335512
2,0.30174291938997816
3,0.3006535947712418
4,0.3028322440087146
5,0.3224400871459695
6,0.3028322440087146
7,0.32679738562091504
8,0.7908496732026146
9,0.7908496732026143
10,0.7973856209150326
11,0.789760348583878
12,0.7919389978213508
