,0,1,2,3
0,1.0,0.3794326241134751,1.0,0.8888888888888888
1,1.0,0.0,0.0,0.1414141414141414
2,1.0,0.0,0.0,0.010101010101010102
3,1.0,0.0,0.0,0.0
4,1.0,0.0,0.0,0.020202020202020204
5,1.0,0.0,0.0,0.20202020202020202
6,1.0,0.0,0.0,0.020202020202020204
7,1.0,0.0,0.0,0.24242424242424243
8,1.0,0.375886524822695,1.0,0.8383838383838383
9,1.0,0.38652482269503546,1.0,0.808080808080808
10,1.0,0.3829787234042554,1.0,0.8787878787878788
11,1.0,0.3546099290780142,1.0,0.8888888888888888
12,1.0,0.3546099290780142,1.0,0.9090909090909092
