,0
0,0.23420679344653875
1,-0.05668079205587923
2,-0.10713748835280978
3,-0.14669856872228748
4,0.2279717116052803
5,0.15233733588814743
6,0.045106793853883186
7,-0.08221796521050816
8,0.7042388778120184
9,0.6520943249227592
10,0.6943932303593218
11,0.7233223620238594
12,0.6642045908956454
13,0.6131468281203333
