,0,1,2,3
0,0.4836223506743738,0.5492945847765481,0.2589497534319605,0.0
1,0.2606575647812761,0.4158829676071056,0.010309278350515464,0.0394136674010151
2,0.12421958342806177,0.3956043956043956,0.11666666666666665,0.29755475906013534
3,0.09025270758122744,0.17250087077673285,0.05714285714285714,0.34375
4,0.39325610232931635,0.7005032350826742,0.1539855072463768,0.3333333333333333
5,0.3286166235260282,0.3809626591841139,0.1907894736842105,0.12365708478513356
6,0.17334164164731206,0.5132478632478632,0.20840191798468477,0.051948051948051945
7,0.4393939393939394,0.13333333333333333,0.1895363408521303,0.3333333333333333
8,0.7275875212383148,1.0,0.8197295536005212,0.8072916666666666
9,0.5702050493691129,0.9777777777777779,0.8254427700182417,1.0
10,0.7524959610065993,0.9607843137254902,0.8145155576148838,0.7598235765838011
11,0.6976163281542956,0.9920634920634921,0.8238892379195969,0.8182929811689901
12,0.7716227570878734,0.9174174174174174,0.7907407407407407,0.6276355421686747
13,0.5882973802048946,0.8888888888888888,0.7475490196078431,0.9841269841269842
