,0,1,2
0,0.0,0.6664036506222546,0.6304491930170131
1,0.0,0.0,0.3333333333333333
2,0.0,0.45012491110790664,0.8998998998998999
3,0.0,0.4840932334625194,0.8003191710459903
4,0.0,0.45247311739478774,0.9801587301587302
5,0.0,0.45765108803434557,0.9407158836689038
6,0.0,0.517226551132281,0.8475196371074896
7,0.0,0.46685171438719825,0.9007823056015827
8,0.0,0.5083554855778311,0.8580798059964727
9,0.0,0.4618148240618605,0.8908885044480019
10,0.0,0.404700491595485,0.6666666666666666
11,0.0,0.6048249292989317,0.8291174817313097
12,0.0,0.43146217163275874,0.899182561307902
13,0.0,0.6586278810931961,0.6037469272333851
14,0.0,0.3840591569705494,0.6233787146830626
15,0.0,0.3951053712396722,0.9177215189873418
16,0.0,0.5085521885521885,0.147953216374269
17,0.0,0.5554608744082429,0.47823435594333424
18,0.0,0.5770292500121673,0.46022855982315125
19,0.0,0.4242857220851855,0.6274309805521555
20,0.0,0.709485696886926,0.6163888592718959
