,0,1,2
0,0.0,0.8362047478770819,0.785212791582801
1,0.0,0.0,0.0
2,0.0,0.5967598377820127,0.7617342348353758
3,0.0,0.6600798089897754,0.7953470870419159
4,0.0,0.62311995870024,0.8679079894938521
5,0.0,0.6290936457618727,0.848018255980557
6,0.0,0.6923505136490772,0.8303710819904984
7,0.0,0.6496529709418046,0.8508330127279294
8,0.0,0.6821704703324638,0.8173481757747215
9,0.0,0.6413320794411266,0.834936349716877
10,0.0,0.39740864987083,0.5610832193929561
11,0.0,0.7006536645288685,0.75857282849576
12,0.0,0.4859278176951622,0.6120543129716131
13,0.0,0.7383749319238994,0.6503709440169306
14,0.0,0.33828094968488615,0.45491915798756843
15,0.0,0.4650057945182226,0.6176151839613125
16,0.0,0.30890901362007234,0.21023061998730563
17,0.0,0.4435734010197682,0.4087725477189235
18,0.0,0.4842459737963585,0.4417444386103626
19,0.0,0.4365448602251316,0.5964480291748022
20,0.0,0.8719182350396885,0.7878714777996558
