,0,1,2
0,0.9074108156622193,0.9628026556509797,0.8425817643160644
1,0.4974958263772955,0.0,0.0
2,0.4974958263772955,0.0,0.0
3,0.4974958263772955,0.0,0.0
4,0.9461798546262846,0.9043260636084267,0.8087981742574414
5,0.9042767216680261,0.9488199856156636,0.8040890757359348
6,0.9073444621765189,0.9711801180390474,0.8518255807232967
7,0.9241076846836775,0.9588290963621927,0.8571234592995395
8,0.930067894117784,0.9801064830813052,0.8933046924734777
9,0.9211229523632238,0.9559347707328366,0.8458453564432685
10,0.9178485905332222,0.9576170898955709,0.8489270734952118
11,0.9097576982719277,0.9290269200573668,0.8166312902277327
12,0.9057351981571893,0.9557019314893331,0.8220498451431069
13,0.9269156154204182,0.9471156484313893,0.8475870799222637
14,0.9418343165017674,0.9645020754005009,0.8901549560962453
15,0.913904226528438,0.9807261633655978,0.8711720600391871
16,0.925511854786163,0.9715844844596259,0.88104310573726
17,0.9338608095680621,0.9757783506496676,0.895183142696428
18,0.9274043688768198,0.9658084748835524,0.8706563670557182
19,0.9203228257460583,0.9610635322968507,0.8530585754601901
20,0.924605988960631,0.9768223688285455,0.8869194816949887
