,0,1,2
0,0.8308737208456703,0.9333684607639592,1.0
1,0.33111111111111113,0.0,0.0
2,0.33111111111111113,0.0,0.0
3,0.33111111111111113,0.0,0.0
4,0.8997566828282669,0.8327416670221348,1.0
5,0.826999620989313,0.9028355884478333,1.0
6,0.8312830601308492,0.9474816153039022,1.0
7,0.8590350096384901,0.9210846416912059,1.0
8,0.8712516374895797,0.962269932134368,1.0
9,0.8544163203768874,0.9159825716074357,1.0
10,0.8488439684254767,0.9215416932543126,1.0
11,0.8348712756992197,0.8832040068774761,1.0
12,0.8289745649263721,0.9161988075031552,1.0
13,0.8638021103001915,0.9024047308893163,0.9985119047619048
14,0.8905165340713329,0.9317197534449931,1.0
15,0.8418302705184346,0.9636714029070718,0.998639455782313
16,0.86141977276269,0.9489754036446163,0.9986772486772487
17,0.8762088467961141,0.9537873157438375,1.0
18,0.8646634160925402,0.9346555431490464,1.0
19,0.8525447705092101,0.9275679032768283,0.9986111111111112
20,0.8599288511395691,0.9599644112630957,0.9971264367816092
