,0
0,-0.3229785300421844
1,-0.31569917098355094
2,-0.31622089193662456
3,-0.3125704375561842
4,-0.31589694604104973
5,-0.31878846208966644
6,-0.31596968049857527
7,-0.31682967004377777
8,-0.317502462776553
9,-0.31792716052603354
10,-0.31892628145860286
11,-0.31702536648201446
12,-0.31546654671218394
13,-0.31614360117438833
