,0,1,2,3
0,1.0,0.9822695035460992,1.0,0.7171717171717171
1,0.0,0.0,0.0,1.0
2,0.0,0.3333333333333333,0.0,0.6464646464646465
3,0.0,0.0035460992907801418,0.6666666666666666,0.30303030303030304
4,0.0,0.12056737588652482,0.3333333333333333,0.32323232323232326
5,0.0,0.31205673758865243,0.6666666666666666,0.3333333333333333
6,0.0,0.6666666666666666,0.0,0.37373737373737376
7,0.0,0.3333333333333333,0.6590038314176245,0.3636363636363636
8,0.0,0.351063829787234,0.3333333333333333,0.3636363636363637
9,0.0,0.6666666666666666,0.3333333333333333,0.050505050505050504
10,0.0,0.3333333333333333,0.0,0.6060606060606061
11,0.0,0.0,0.40613026819923376,0.5656565656565656
12,0.0,0.6099290780141844,0.3333333333333333,0.2828282828282828
13,0.0,0.5673758865248227,0.0,0.35353535353535354
