,0,1,2,3
0,0.9752711171150886,0.9840138075432193,0.9720670391061453,0.8352130325814536
1,0.0,0.0,0.0,0.19469026548672566
2,0.0,0.15824915824915822,0.0,0.191022881288368
3,0.0,0.006734006734006735,0.29820051413881743,0.07749207467418105
4,0.0,0.07545649838882922,0.14910025706940871,0.2592520578132089
5,0.0,0.1996354743447767,0.4656578394283312,0.1328748414788801
6,0.0,0.31730771285062054,0.0,0.1987370838117107
7,0.0,0.15705931495405182,0.4020764475455992,0.1939901462324293
8,0.0,0.19045723667844172,0.15223097112860892,0.1490447186214795
9,0.0,0.3165003347894015,0.14910025706940871,0.09477124183006537
10,0.0,0.15785054575986565,0.0,0.16949189794001876
11,0.0,0.0,0.25962946361870615,0.13323326441794822
12,0.0,0.4475386779184247,0.14910025706940871,0.15276889263296578
13,0.0,0.3224201300537179,0.0,0.16027554535017222
