,0
0,0.9508709899591955
1,0.0
2,-0.008756441410848368
3,-0.020466457108296674
4,-0.15863235728860745
5,0.14653432247228487
6,0.03304586449123915
7,0.16375613540931208
8,0.02334524045271119
9,0.046251492402554405
10,-0.04341295516923498
11,-0.008612824548841241
12,0.14739120521618393
13,-0.03985868093321641
