,0,1,2,3
0,0.2028985507246377,0.5354609929078015,0.3333333333333333,0.3333333333333333
1,0.3333333333333333,0.23758865248226949,0.0,0.47474747474747475
2,0.0,0.673758865248227,0.0,0.3434343434343434
3,0.0,0.0,1.0,0.06060606060606061
4,0.0,0.3297872340425532,0.6666666666666666,0.2828282828282828
5,0.0,0.3368794326241135,0.3333333333333333,0.2828282828282828
6,0.0,0.6666666666666666,0.3333333333333333,0.010101010101010102
7,0.0,0.6099290780141844,0.0,0.3737373737373737
8,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556
9,0.0,0.3333333333333333,0.6666666666666666,0.0707070707070707
10,0.0,0.3333333333333333,0.0,0.6363636363636364
11,0.0,0.0,0.3333333333333333,0.5757575757575758
12,0.44565217391304346,0.0,0.3333333333333333,0.21212121212121213
13,0.0,0.6631205673758865,0.05363984674329502,0.5555555555555556
