,0,1,2,3
0,0.4187864559676742,0.4676628234532358,0.25082309960565624,0.15885221192676302
1,0.022786197567488772,0.06968767342556195,0.0,0.25662608532359976
2,0.0,0.08088304996074595,0.0,0.11015608470804467
3,0.0,0.0,0.10073298086924991,0.18777570934548646
4,0.0,0.1510479030698932,0.10022288446679024,0.4837075507019262
5,0.0,0.07992343639817455,0.050366490434624954,0.2155910658459422
6,0.0,0.08543943393547022,0.03901371573204352,0.05802588531856595
7,0.0,0.3602910720281715,0.0,0.3800427166465264
8,0.0,0.05607721540920443,0.24259714326814952,0.2488735862602979
9,0.0,0.022893427324781505,0.11794022827457355,0.2165555521630531
10,0.0,0.04578685464956301,0.0,0.08206099398622183
11,0.0,0.0,0.022524579279982863,0.042288711515822454
12,0.1879898825619105,0.0,0.0,0.08960473217976843
13,0.0,0.3415177817837298,0.12356113320645605,0.5076854029980739
