,0
0,0.9508645884947575
1,0.9508666037891004
2,0.9508767726977201
3,0.9478837991601309
4,0.9508873141995579
5,0.8526013776329266
6,0.9494227537416299
7,0.943574269255123
8,0.9494639177028307
9,0.9449783150274803
10,0.9508955365113634
11,0.9449665787391816
12,0.9449905485669402
13,0.9478837991601309
