,0,1,2,3
0,1.0,0.9822695035460992,1.0,0.7171717171717171
1,1.0,0.9787234042553191,1.0,0.7272727272727272
2,1.0,0.9822695035460992,1.0,0.7171717171717171
3,1.0,0.9787234042553191,1.0,0.7070707070707071
4,1.0,0.9822695035460992,1.0,0.7171717171717171
5,1.0,0.7127659574468086,1.0,0.7474747474747474
6,1.0,0.9680851063829787,1.0,0.7474747474747474
7,1.0,0.9539007092198583,1.0,0.7474747474747474
8,1.0,0.9645390070921985,1.0,0.7575757575757575
9,1.0,0.9609929078014184,1.0,0.7373737373737373
10,1.0,0.9787234042553191,1.0,0.7272727272727272
11,1.0,0.9645390070921985,1.0,0.7272727272727272
12,1.0,0.9609929078014184,1.0,0.7373737373737373
13,1.0,0.9787234042553191,1.0,0.7070707070707071
