,0
0,0.9640522875816994
1,0.9640522875816994
2,0.9640522875816994
3,0.9618736383442266
4,0.9640522875816994
5,0.8845315904139434
6,0.9629629629629629
7,0.9586056644880174
8,0.9629629629629629
9,0.9596949891067538
10,0.9640522875816994
11,0.9596949891067538
12,0.9596949891067538
13,0.9618736383442266
