,0,1,2,3
0,0.0,1.0,0.0,0.0
1,0.0,1.0,0.0,0.0
2,0.0,0.6666666666666666,0.4696969696969697,0.0
3,0.0,0.9487179487179488,0.5454545454545454,0.0
4,0.0,0.9358974358974358,0.5909090909090909,0.0
5,0.0,0.9615384615384616,0.5151515151515151,0.0
6,0.0,0.8974358974358975,0.712121212121212,0.0
7,0.0,0.9615384615384616,0.5,0.0
8,0.0,0.9487179487179488,0.5,0.0
9,0.0,0.923076923076923,0.8939393939393939,0.0
10,0.0,0.9487179487179488,0.2878787878787879,0.0
11,0.0,0.7692307692307692,0.3333333333333333,0.0
12,0.0,0.6666666666666666,0.3333333333333333,0.0
