,0
0,0.6732723419874187
1,0.7223901371232637
2,0.658915799942436
3,0.664050411339105
4,0.6801004186755067
5,0.6241371540014989
6,0.6704834130986012
7,0.6307695631303224
8,0.6490821012662442
9,0.6358791717615427
10,0.7130331762239094
11,0.6802057530781287
12,0.692207668781479
