,0
0,0.7272727272727272
1,0.7727272727272728
2,0.7159090909090909
3,0.7159090909090908
4,0.7348484848484849
5,0.6818181818181818
6,0.7234848484848485
7,0.6893939393939394
8,0.7045454545454545
9,0.6931818181818182
10,0.7689393939393939
11,0.7310606060606061
12,0.75
