,0
0,0.8501776830135039
1,0.8422174840085287
2,0.8578535891968727
3,0.88045486851457
4,0.8919687277896232
5,0.8663823738450604
6,0.8557213930348259
7,0.8585643212508884
8,0.8645344705046197
9,0.8759061833688699
10,0.8769012082444917
11,0.8687988628287137
12,0.8756218905472637
13,0.8801705756929638
14,0.858137882018479
15,0.8379530916844349
16,0.8645344705046197
17,0.8436389481165599
18,0.8261549395877754
19,0.8665245202558635
20,0.8713574982231699
21,0.8464818763326226
22,0.8643923240938166
23,0.8601279317697229
24,0.8594171997157072
25,0.8520255863539447
26,0.8780383795309169
27,0.8663823738450604
28,0.8494669509594882
29,0.8383795309168444
30,0.8507462686567164
31,0.8769012082444919
32,0.8341151385927507
33,0.8363894811656006
34,0.8477611940298507
35,0.8500355366027007
36,0.8686567164179104
37,0.8420753375977257
38,0.8412224591329069
39,0.8319829424307036
40,0.8426439232409382
41,0.8572850035536602
42,0.8734896943852167
43,0.8247334754797442
44,0.8506041222459132
45,0.8230277185501067
46,0.8814498933901919
47,0.8527363184079602
48,0.848045486851457
49,0.8201847903340441
50,0.8483297796730632
51,0.8329779673063255
52,0.8403695806680882
53,0.858137882018479
54,0.87363184079602
55,0.8429282160625444
56,0.8770433546552949
57,0.8638237384506041
58,0.8343994314143567
59,0.8542999289267946
60,0.8642501776830135
61,0.8423596304193319
62,0.8444918265813789
63,0.8500355366027007
