,0,1,2,3,4,5,6,7
0,0.9507950373955455,0.9156478587671248,0.7316543541206123,0.8981285134441519,0.9831407550912153,0.9349853547792067,0.6614929630600267,0.6779406152757833
1,0.9138516888934783,0.9198306275841356,0.6998663166360887,0.9249222819923221,0.9827097505668935,0.9380415942897641,0.6796589108259278,0.6440696739503216
2,0.9234221096924444,0.9097064745703004,0.759485020736881,0.9052551973738104,0.9492170371678927,0.8566320790853762,0.8344724212626885,0.7023488831807881
3,0.9079537636426182,0.9563628737624317,0.7662474357134451,0.9528315300455027,0.984508818451639,0.9388147182032895,0.7786554497191425,0.740832154450599
4,0.945725748163615,0.9218044506095823,0.778747445606443,0.9404230349593893,0.9837378853534257,0.9771859167033865,0.8504705735153677,0.7226628287995679
5,0.9374887821811337,0.9255138774518619,0.7731539006344269,0.910700193334645,0.9937823257669937,0.89347341112047,0.7391642604379877,0.7209613574261698
6,0.9146610447329055,0.8775721062066838,0.7588456707628685,0.8817633372653795,0.9852136887617462,0.9399782821913969,0.7668358757887702,0.6956993567088848
7,0.9708780895278221,0.8791155335224613,0.741626796333413,0.8659593799469917,0.9925433399942234,0.964988344988345,0.7817836663361651,0.6538453527263984
8,0.9441035333567642,0.9214776697135582,0.7308590868988117,0.913913043586903,0.9937399195716221,0.9681668274810024,0.7208671498779534,0.6999950443806658
9,0.9390440299363177,0.9356337388405538,0.7699988536054111,0.9175691339546028,0.9926542848730273,0.9452475838205464,0.7382572776059267,0.7409532335832455
10,0.9579684800167193,0.9235626252921012,0.7551434469234332,0.9178939646160558,0.9915239796417209,0.9553870487502115,0.8112217141720003,0.6888071628346227
11,0.9797920629904214,0.91722695989573,0.7330402441812068,0.9154239299874315,0.9960499775349642,0.9632167282837978,0.7978821003283567,0.6194001799097341
12,0.9447381456543841,0.945160373988557,0.7465376862959184,0.9343167748612831,0.9897610391422297,0.9500697509730757,0.8008114337282901,0.6644309938427586
13,0.9486730649880418,0.9231876685428597,0.768467280199674,0.9126189865788111,0.9971490358062433,0.9446276088750265,0.8125868487314271,0.7186236968096038
14,0.964027071929984,0.9008565118689115,0.7255714258607401,0.908144607840042,0.99143727005668,0.9704524208300058,0.7322305087447423,0.6458779571362353
