,0,1,2,3,4,5,6,7
0,0.9106933008918104,0.9933704336094774,0.5774238952100078,0.8152106782171741,0.977924944812362,0.9470845761168342,0.9910353535353535,0.898415948763171
1,0.8450293514484944,0.982591908762782,0.5396957437656059,0.8649659319376436,0.989506440874222,0.9760963301888569,0.9915487723705162,0.9806912297414709
2,0.8831152132984341,0.9371338073688188,0.6124609790612312,0.8345612719486959,0.9387548245679733,0.979305941321074,0.9627885045134533,0.9912280701754387
3,0.8394708973733115,0.9809565704830914,0.6213580245149872,0.910314646299029,0.9931169391695708,0.9853376709769722,0.9868402849830532,0.981981981981982
4,0.9119261296858814,0.9821252932869569,0.6416462169377201,0.8903752605808188,0.980064642994372,0.9930697237604845,0.976421396578818,0.9901704879482658
5,0.9037962978960578,0.9947834136513382,0.6309216533182516,0.8371006267540637,0.9921318459811714,0.8839283205907732,0.96583732239319,0.9645764498323791
6,0.8456626755588106,0.9896314186629365,0.6119009774842749,0.7915923645441717,0.9875465009030631,0.97605668109879,0.9963530923982901,0.9674339596462281
7,0.9588570093116049,0.9818158668426048,0.5914109168104179,0.7656114079600318,0.9988584474885845,0.9884523204299512,0.9851206007085777,0.9118724273702964
8,0.9006957332809503,0.9974456840869056,0.5768068902675868,0.8418508900050847,0.9977324263038548,0.9778439153439153,0.9862715684144256,0.9683213338385753
9,0.8890635502388867,0.9949274944245423,0.6271486946369577,0.8479465937921461,0.9898907165987912,0.9524837437147147,0.9944937055281883,0.9615911345321603
10,0.9257768946293536,0.9921850211945475,0.6067999116433547,0.8482903753494909,0.9910845657944635,0.9800974086184914,0.9901447067783701,0.9340607580232748
11,0.9646563080720391,0.9971957110875457,0.5813682188231014,0.8453020518672786,0.9932584099250766,0.9809905512712082,0.9929060883812015,0.8941703658864676
12,0.9086553738841365,0.9962499532413123,0.5961412298310439,0.8769554024937577,0.9931662162581928,0.9495318844543562,0.9798185622988772,0.9933900774480485
13,0.9110122324744943,0.9959827833572453,0.6244239006143768,0.8398062720956866,1.0,0.9489415150114086,0.9855053912241251,0.9881886087768441
14,0.9377478984149139,0.9919414540419881,0.5713598023942851,0.8318415902089474,0.9965594875697615,0.9696632146008701,0.9864984113948202,0.8863571082844355
15,0.884475173095074,0.9944721812346579,0.5587421016053842,0.8188902427525623,0.9932203389830508,0.9291236156754786,0.9951483716170918,0.9056647640207477
16,0.8976827628468289,0.9960148110957702,0.6062031783491811,0.8278668577697955,0.9888883900511808,0.9313628069527807,0.9802131523664173,0.9709400436767917
17,0.928762177100715,0.9965767853381083,0.56170961904361,0.7718854640787886,0.9966101694915254,0.9604591316355192,0.9924233492029426,0.9241540463179807
18,0.9298400247413405,0.9914001476634366,0.5158365237114951,0.7887443429023461,1.0,0.9573161711415095,0.9823535932497376,0.9211087826252619
19,0.9471085106985854,0.9913822060448251,0.6263535350265254,0.8998374719037837,0.997709049255441,0.8457126162444574,0.958308597614956,0.8951649192751375
20,0.8944892771207883,0.998661311914324,0.6274838215774273,0.8132936863305567,0.9988584474885845,0.9435768325330512,0.9814358789244775,0.9828869288014387
21,0.8804059047699108,0.9904076738609113,0.6688330888330888,0.8463003588003587,0.991389913899139,0.8611908667949048,0.9832829150811643,0.8771123104787173
22,0.9507801060779942,0.9945577324625705,0.6013308058270321,0.7897509430248609,1.0,0.9428903458165544,0.9843913541716175,0.9438797581509156
