,0,1,2,3,4,5,6,7
0,0.9954337899543378,0.8492063492063492,0.9988465974625145,1.0,0.9886621315192743,0.9232531500572737,0.5017064846416383,0.5453514739229025
1,0.9954337899543378,0.8662131519274375,1.0,0.9966442953020134,0.9761904761904763,0.9037800687285223,0.5199089874857793,0.48072562358276644
2,0.9703196347031963,0.8877551020408164,1.0,0.9921700223713646,0.9603174603174603,0.7663230240549828,0.7417519908987485,0.54421768707483
3,0.9908675799086758,0.9331065759637189,1.0,1.0,0.9761904761904762,0.8969072164948453,0.6518771331058021,0.5952380952380952
4,0.9840182648401826,0.8741496598639457,0.9976931949250288,1.0,0.9875283446712019,0.9621993127147768,0.7622298065984072,0.5691609977324263
5,0.9748858447488584,0.8673469387755102,0.9988465974625145,1.0,0.9954648526077098,0.9072164948453608,0.6120591581342434,0.5759637188208617
6,0.997716894977169,0.7913832199546484,1.0,1.0,0.9829931972789115,0.9072164948453608,0.6234357224118316,0.54421768707483
7,0.9840182648401825,0.7959183673469387,0.9953863898500576,1.0,0.9863945578231292,0.9438717067583046,0.653014789533561,0.5113378684807257
8,0.9920091324200913,0.8571428571428571,1.0,1.0,0.9897959183673469,0.9587628865979382,0.5699658703071672,0.5498866213151928
9,0.9965753424657534,0.883219954648526,1.0,1.0,0.9954648526077098,0.9381443298969071,0.590443686006826,0.6043083900226757
10,0.9931506849315069,0.8639455782312925,1.0,1.0,0.9920634920634921,0.9335624284077894,0.6871444823663254,0.546485260770975
11,0.9954337899543378,0.8514739229024944,1.0,1.0,0.9988662131519274,0.9461626575028635,0.6700796359499431,0.48979591836734687
12,0.9851598173515982,0.8990929705215419,1.0,1.0,0.9863945578231292,0.9507445589919817,0.6848691695108077,0.5000000000000001
13,0.9897260273972602,0.8605442176870749,1.0,1.0,0.9943310657596371,0.9404352806414663,0.6928327645051194,0.564625850340136
14,0.9920091324200913,0.8253968253968255,0.9976931949250288,1.0,0.9863945578231292,0.9713631156930126,0.5847554038680318,0.5090702947845804
15,0.997716894977169,0.8333333333333334,1.0,1.0,0.9852607709750566,0.9083619702176403,0.48350398179749715,0.49659863945578236
16,0.9874429223744293,0.8412698412698413,1.0,1.0,0.9920634920634921,0.9347079037800686,0.6166097838452788,0.5453514739229024
17,0.9954337899543378,0.7369614512471655,1.0,1.0,0.9920634920634921,0.9495990836197022,0.6063708759954494,0.4705215419501134
18,0.9931506849315067,0.7823129251700681,1.0,1.0,0.9761904761904762,0.9243986254295532,0.4379977246871445,0.49659863945578225
19,0.978310502283105,0.8945578231292517,0.9815455594002307,0.9865771812080536,0.9467120181405896,0.9839633447880871,0.5540386803185439,0.6077097505668934
20,0.9874429223744293,0.8072562358276644,1.0,1.0,0.9965986394557823,0.9507445589919817,0.6473265073947667,0.582766439909297
21,0.9908675799086758,0.8333333333333334,0.9446366782006921,1.0,0.9580498866213153,0.9450171821305843,0.47326507394766776,0.626984126984127
22,0.9874429223744293,0.8253968253968255,0.9976931949250288,1.0,0.9727891156462585,0.8946162657502864,0.7610921501706485,0.47732426303854875
23,0.9954337899543378,0.8492063492063492,0.9919261822376009,1.0,0.9965986394557823,0.9495990836197022,0.5847554038680318,0.5147392290249434
24,0.9897260273972602,0.7505668934240362,1.0,1.0,0.9909297052154195,0.9793814432989691,0.6177474402730376,0.5487528344671202
25,0.9954337899543378,0.8900226757369615,0.9976931949250288,0.9944071588366891,0.979591836734694,0.9209621993127147,0.4982935153583618,0.5408163265306123
26,0.9703196347031963,0.7777777777777778,1.0,1.0,0.9852607709750568,0.9713631156930126,0.7610921501706485,0.5600907029478458
27,0.9874429223744293,0.8072562358276644,0.9988465974625145,1.0,0.9591836734693877,0.9301260022909509,0.7098976109215017,0.5396825396825397
28,0.9817351598173515,0.7993197278911565,1.0,1.0,0.9920634920634921,0.9427262313860253,0.5790671217292378,0.5022675736961452
29,0.9965753424657534,0.8469387755102041,0.9988465974625145,1.0,0.9875283446712019,0.9129438717067583,0.5051194539249146,0.4603174603174603
30,0.9942922374429223,0.8378684807256236,0.9988465974625145,1.0,0.9784580498866213,0.9576174112256585,0.5437997724687144,0.49659863945578236
31,0.978310502283105,0.8571428571428572,1.0,1.0,0.9909297052154195,0.9702176403207331,0.6666666666666666,0.5532879818594104
32,0.9988584474885845,0.8820861678004533,0.9965397923875433,1.0,0.945578231292517,0.9037800687285223,0.40045506257110347,0.546485260770975
33,0.9942922374429223,0.7936507936507936,0.9965397923875433,1.0,0.9739229024943311,0.9507445589919817,0.5608646188850966,0.42290249433106575
34,0.9908675799086758,0.8321995464852607,1.0,1.0,0.9954648526077098,0.9198167239404352,0.5722411831626849,0.4727891156462585
35,0.9954337899543378,0.8684807256235828,0.9976931949250288,1.0,0.981859410430839,0.9186712485681557,0.5563139931740615,0.4829931972789116
36,0.9714611872146118,0.8469387755102041,1.0,1.0,0.9897959183673469,0.9072164948453608,0.745164960182025,0.48979591836734687
37,0.9840182648401826,0.7573696145124716,1.0,1.0,0.9807256235827664,0.8820160366552119,0.6313993174061433,0.5022675736961452
38,0.9931506849315067,0.790249433106576,0.9988465974625145,1.0,0.9739229024943311,0.9461626575028635,0.5483503981797497,0.48072562358276644
39,0.9908675799086758,0.8061224489795918,0.9988465974625145,1.0,0.9886621315192743,0.9553264604810995,0.565415244596132,0.3526077097505669
40,0.9942922374429224,0.8537414965986394,0.9988465974625145,1.0,0.9875283446712017,0.9255441008018327,0.5062571103526735,0.4761904761904762
41,0.9942922374429223,0.828798185941043,0.9988465974625145,1.0,0.9909297052154195,0.9599083619702177,0.6484641638225256,0.4387755102040816
42,0.9863013698630136,0.8616780045351474,1.0,1.0,0.9909297052154195,0.9541809851088202,0.5893060295790672,0.6065759637188209
43,0.7442922374429224,0.8219954648526077,1.0,1.0,0.9897959183673469,0.9392898052691866,0.7565415244596131,0.3469387755102041
44,0.9920091324200913,0.7936507936507936,0.9930795847750864,1.0,0.9931972789115645,0.9381443298969071,0.6985210466439136,0.39795918367346944
45,0.9920091324200913,0.8231292517006802,0.9988465974625145,1.0,0.839002267573696,0.7995418098510884,0.6678043230944254,0.46485260770975056
46,0.982876712328767,0.8673469387755102,1.0,1.0,0.9750566893424036,0.9702176403207331,0.6518771331058021,0.6054421768707483
47,0.9897260273972602,0.8038548752834466,0.9988465974625145,0.9988814317673378,0.9467120181405896,0.9896907216494846,0.5984072810011376,0.4977324263038549
48,0.9668949771689498,0.7517006802721088,0.9965397923875433,1.0,0.9829931972789115,0.9621993127147767,0.6325369738339022,0.4931972789115646
