,0,1,2,3
0,0.9890339619369047,0.9881847633428876,0.9885185631902363,0.8287302669337233
1,0.0,0.0,0.0,0.0
2,0.0,0.31720141958609077,0.0,0.803981550454219
3,0.0,0.8258461946031882,0.9081702444215116,0.7975731867689048
4,0.0,0.9061631015382051,0.8349912947331578,0.8226134239307247
5,0.0,0.7664447886872262,0.9556111702836065,0.7653575884800597
6,0.0,0.7876919212189216,0.9362182697223093,0.7783366300061055
7,0.0,0.8110735055225677,0.9187262991339132,0.8164965809277259
8,0.0,0.7944189645321001,0.9326203365047022,0.7845941452428592
9,0.0,0.7768452624314834,0.9465868095171944,0.778498944161523
10,0.0,0.7897987478888618,0.9387559670157954,0.8099475450086571
11,0.0,0.7656024177632634,0.9539685420647848,0.7783366300061055
12,0.0,0.787565523518272,0.9378181528630347,0.7910025089281733
13,0.0,0.8106951115235685,0.9204382697179403,0.8102390656909725
