,0
0,0.25525384638017706
1,0.032114411884738
2,-0.013484664426460234
3,0.10393665929676149
4,0.3060710151453594
5,0.30938618054627837
6,0.2982376590070872
7,0.2294636426380491
8,0.259798064678334
9,0.1904606105717357
10,0.27304958267838897
11,0.2563815802169151
12,0.23841457192869053
