,0,1
0,0.25944027717572266,0.6967261650884483
1,0.485666608278379,0.3850557526037008
2,0.6668421057644528,0.017937219730941704
3,0.07227487027709004,0.6723893440324525
4,0.33820035454799885,0.7072165888302099
5,0.3339577917892365,0.7077955905226206
6,0.325193530417411,0.7051135525389419
7,0.20462497135925128,0.6882298958795707
8,0.2616404233368757,0.6965167264127731
9,0.15923275563681652,0.6807383692123242
10,0.24860757647758644,0.6973881497002884
11,0.23935851675375575,0.6940441471747832
12,0.20489207155601488,0.6896602338996499
