,0,1
0,0.9266397718245423,0.5376016273673653
1,0.5297744821990942,0.6095331426577117
2,0.5027523193964804,0.2222222222222222
3,0.6515151515151515,0.5069545486723901
4,0.9371100491172175,0.5517151890286218
5,0.9480272273219184,0.5511159964688979
6,0.936074624024367,0.5485689869343271
7,0.9569444444444445,0.526179606365352
8,0.9384712950600801,0.5372626643142434
9,0.9453551912568307,0.5181501101635303
10,0.9957264957264957,0.5356707446372729
11,0.9665465465465465,0.5328029007495733
12,0.9821428571428571,0.5269899614078435
