,0,1,2,3
0,0.8522903856237191,0.980483356133151,1.0,1.0
1,0.30098217793492626,0.0,0.0,0.3333333333333333
2,0.30369049976893114,0.0,0.0,0.3333333333333333
3,0.31102516428003385,0.3333333333333333,0.0,0.6666666666666666
4,0.3057363759585242,0.0,0.0,0.3333333333333333
5,0.3057363759585242,0.0,0.0,0.6666666666666666
6,0.3006535947712418,0.0,0.0,0.0
7,0.3070903575105256,0.0,0.0,0.6666666666666666
8,0.7871400556300402,1.0,1.0,0.9777777777777779
9,0.7674459006382897,1.0,1.0,1.0
10,0.8547546235619631,0.9723600283486888,1.0,1.0
11,0.8023759830211442,0.9841269841269842,1.0,1.0
12,0.7586638651538498,0.9859154929577465,1.0,1.0
