,0,1,2,3
0,0.8666666666666667,0.9604700854700855,0.9803921568627452,0.8772875816993464
1,0.8666666666666667,0.9322222222222222,0.9629629629629629,0.8578431372549019
2,0.8666666666666667,0.9866666666666667,0.9824561403508771,0.8967320261437909
3,0.8666666666666667,0.9866666666666667,0.9841269841269842,0.9166666666666666
4,0.8666666666666667,0.9866666666666667,1.0,0.8117905056759547
5,0.8666666666666667,0.9722222222222222,0.9814814814814815,0.8578431372549019
6,0.8666666666666667,1.0,1.0,0.823529411764706
7,0.8666666666666667,1.0,1.0,0.8117905056759546
8,0.8666666666666667,0.9594444444444444,1.0,0.7630471380471381
9,0.8666666666666667,0.9866666666666667,1.0,0.9138888888888889
10,0.8666666666666667,0.9610256410256411,1.0,0.9777777777777779
11,0.8666666666666667,0.9610256410256411,1.0,0.9555555555555556
12,0.8666666666666667,0.9610256410256411,1.0,0.8772875816993464
