,0
0,-0.325795729648
1,-0.3140273166877752
2,-0.31650061125936685
3,-0.3237868713612206
4,-0.31634629597804736
5,-0.3211524653789175
6,-0.317200208384788
7,-0.3152461904526144
8,-0.31302219853109553
9,-0.3143641999982005
10,-0.3184016056287268
11,-0.3190078750788774
12,-0.31416954824481114
13,-0.31259254263768316
