,0
0,0.8888888888888888
1,0.14285714285714285
2,0.1492063492063492
3,0.2571428571428571
4,0.4063492063492063
5,0.3079365079365079
6,0.3968253968253969
7,0.34603174603174597
8,0.40952380952380946
9,0.6571428571428571
10,0.3333333333333333
11,0.326984126984127
12,0.1873015873015873
13,0.19365079365079366
14,0.28571428571428575
15,0.3333333333333333
16,0.3238095238095238
17,0.24444444444444446
18,0.33968253968253964
19,0.3587301587301588
20,0.7587301587301587
21,0.7999999999999999
22,0.7777777777777777
23,0.8222222222222223
24,0.8253968253968255
25,0.8380952380952381
26,0.8126984126984128
27,0.8761904761904762
28,0.8857142857142857
29,0.7492063492063492
30,0.7746031746031746
31,0.8063492063492063
32,0.8253968253968255
33,0.8380952380952381
34,0.8444444444444444
35,0.8793650793650793
36,0.888888888888889
37,0.8126984126984128
38,0.8825396825396825
39,0.892063492063492
40,0.8825396825396825
41,0.892063492063492
42,0.8317460317460318
43,0.8507936507936508
44,0.8857142857142857
45,0.8761904761904762
46,0.8761904761904762
47,0.8952380952380952
48,0.892063492063492
49,0.8825396825396825
50,0.892063492063492
51,0.8984126984126984
52,0.8888888888888888
53,0.8825396825396825
54,0.9015873015873016
55,0.8857142857142857
56,0.8888888888888888
57,0.892063492063492
58,0.9015873015873016
59,0.9015873015873016
60,0.8920634920634921
61,0.8920634920634921
62,0.8825396825396825
63,0.8857142857142857
64,0.8984126984126984
65,0.8952380952380952
66,0.8920634920634921
67,0.892063492063492
68,0.9015873015873016
69,0.8952380952380952
70,0.892063492063492
71,0.8857142857142857
72,0.8952380952380953
73,0.8825396825396825
74,0.873015873015873
75,0.8888888888888888
76,0.8888888888888888
77,0.8952380952380953
78,0.8952380952380953
79,0.8857142857142857
80,0.8952380952380953
81,0.8888888888888888
82,0.892063492063492
83,0.8793650793650793
84,0.8920634920634921
85,0.8857142857142857
86,0.8857142857142857
87,0.8952380952380953
88,0.8984126984126984
89,0.892063492063492
90,0.8952380952380953
91,0.892063492063492
92,0.8952380952380952
93,0.8952380952380952
94,0.9047619047619048
95,0.892063492063492
96,0.892063492063492
97,0.8952380952380952
98,0.8888888888888888
99,0.8984126984126984
100,0.892063492063492
101,0.8920634920634921
102,0.8857142857142857
103,0.8952380952380953
104,0.8952380952380952
105,0.8920634920634921
106,0.8952380952380952
107,0.892063492063492
108,0.8952380952380953
