,0,1,2,3,4
0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.44
1,0.3333333333333333,0.7222222222222222,0.5,0.0,0.4507638423131381
2,0.0,1.0,0.5,0.0,0.4559592349943749
3,0.0,1.0,0.5,0.0,0.45001851166234724
4,0.6666666666666666,0.85,0.5,0.0,0.46202147525676934
5,0.19047619047619047,0.9629629629629629,0.5,0.0,0.4655500570993529
6,0.16666666666666666,0.85,0.5,0.0,0.4638920116705714
7,0.0,1.0,0.5,0.0,0.45584925075567556
8,0.3333333333333333,0.9333333333333332,0.6666666666666666,0.0,0.46044989088467353
9,0.2222222222222222,1.0,0.5,0.0,0.4714927244627183
10,0.0,0.9166666666666666,0.5,0.0,0.4557902973395931
11,0.16666666666666666,0.9333333333333332,0.5,0.0,0.46247725406967727
12,0.0,0.85,0.5,0.0,0.45330062567183926
13,0.0,1.0,0.5,0.0,0.456476437298355
14,0.5,1.0,0.5,0.0,0.45839228674941584
15,0.0,1.0,0.5,0.0,0.46497584541062803
16,0.3333333333333333,1.0,0.5,0.0,0.4562994404784873
17,0.0,1.0,0.5,0.08333333333333333,0.44967824967824965
18,0.16666666666666666,0.8888888888888888,0.8333333333333334,0.3333333333333333,0.46247725406967727
19,0.0,0.9166666666666666,0.6666666666666666,0.3333333333333333,0.4511606677099635
20,0.0,1.0,0.6666666666666666,0.6666666666666666,0.4579420970266041
21,0.3333333333333333,1.0,0.5,0.0,0.469215291750503
22,0.0,1.0,0.5,0.0,0.4521113579332758
23,0.2222222222222222,1.0,0.5,0.0,0.46973255055446833
24,0.0,0.9444444444444445,0.5,0.0,0.4597481021394065
25,0.0,0.8333333333333334,0.5,0.0,0.44545230161668514
26,0.0,0.8888888888888888,0.5,0.0,0.45161085743277524
27,0.0,1.0,0.5,0.0,0.45007507507507505
28,0.3333333333333333,0.8690476190476191,0.5,0.5555555555555555,0.46882548309178745
29,0.0,0.9333333333333332,0.5,0.3333333333333333,0.46241830065359474
30,0.5,1.0,0.5,0.0,0.4650347988267105
31,0.3333333333333333,1.0,0.5,0.0,0.4627573661144952
32,0.0,1.0,0.5,0.0,0.4542042042042042
33,0.0,0.9333333333333332,0.5,0.0,0.456476437298355
34,0.0,0.8611111111111112,0.3333333333333333,0.0,0.45064980681419037
35,0.3333333333333333,0.6666666666666666,0.5,0.0,0.4522811756383047
36,0.0,1.0,0.5,0.0,0.4542631576202867
37,0.0,1.0,0.8333333333333334,0.0,0.44600024682216466
38,0.3333333333333333,0.9047619047619048,0.6666666666666666,0.3333333333333333,0.45600077689629925
39,0.0,0.8333333333333334,0.5,0.3333333333333333,0.45546054102392136
40,0.6666666666666666,1.0,0.5,0.5,0.47148963432335306
41,0.3333333333333333,1.0,0.5,0.0,0.4541476407914764
42,0.3333333333333333,0.6898148148148149,0.5,0.0,0.4628043402731379
43,0.16666666666666666,0.7916666666666666,0.6666666666666666,0.2222222222222222,0.49710387067376577
44,0.16666666666666666,1.0,0.5,0.0,0.45635600389121517
45,0.16666666666666666,0.9444444444444445,0.5,0.0,0.46422989485649335
46,0.0,0.6666666666666666,0.6666666666666666,0.0,0.4461067051189618
47,0.0,1.0,0.6666666666666666,0.0,0.44600024682216466
48,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.46299851596850977
49,0.3333333333333333,0.875,0.6666666666666666,0.0,0.45922250675771803
50,0.25,0.8571428571428571,0.5,0.0,0.4787391012743125
51,0.0,1.0,0.5,0.0,0.4583333333333333
52,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.4606055664274842
53,0.0,1.0,0.5,0.0,0.44798222880414656
