,0,1,2,3,4
0,0.0,0.06060606060606061,0.13650793650793652,0.0,0.6111111111111112
1,0.04761904761904762,0.38827838827838823,0.13333333333333336,0.0,0.615422549403132
2,0.0,0.4444444444444445,0.13333333333333336,0.0,0.6242446664200272
3,0.0,0.2828282828282829,0.13333333333333336,0.0,0.6207018162581556
4,0.13650793650793655,0.4744810744810744,0.13333333333333336,0.0,0.6278646727363445
5,0.13333333333333333,0.49515396883817936,0.13333333333333336,0.0,0.6231898942179316
6,0.0784313725490196,0.5111111111111111,0.13333333333333336,0.0,0.6274861739567622
7,0.0,0.4554334554334554,0.13333333333333336,0.0,0.6242138364779874
8,0.04761904761904762,0.5111111111111111,0.13650793650793655,0.0,0.6284134922456416
9,0.08333333333333333,0.5299145299145299,0.13333333333333336,0.0,0.6408169690579741
10,0.0,0.4505494505494505,0.13333333333333336,0.0,0.6241758241758242
11,0.04444444444444445,0.47936507936507944,0.13333333333333336,0.0,0.6303067534619935
12,0.0,0.4317460317460317,0.13333333333333336,0.0,0.6197951160398495
13,0.0,0.39393939393939387,0.13333333333333336,0.0,0.6267468794565435
14,0.09206349206349207,0.3333333333333333,0.13333333333333336,0.0,0.6286094408735918
15,0.0,0.5576923076923076,0.13333333333333336,0.0,0.6347338935574229
16,0.04761904761904762,0.37606837606837606,0.13333333333333336,0.0,0.6266328011611031
17,0.0,0.1818181818181818,0.13333333333333336,0.05555555555555555,0.6183346943713516
18,0.04444444444444445,0.47863247863247854,0.1396825396825397,0.13333333333333333,0.6303067534619935
19,0.0,0.40781440781440775,0.13650793650793652,0.07407407407407407,0.6178266178266179
20,0.0,0.4615384615384615,0.13650793650793652,0.14814814814814814,0.6261904761904762
21,0.0888888888888889,0.48717948717948717,0.13333333333333336,0.0,0.638722927557879
22,0.0,0.32556332556332557,0.13333333333333336,0.0,0.6226784559706443
23,0.14035087719298245,0.5238095238095238,0.13333333333333336,0.0,0.6345981823893077
24,0.0,0.5526556776556777,0.13333333333333336,0.0,0.6257938774215188
25,0.0,0.2272727272727273,0.13333333333333336,0.0,0.6144125080820548
26,0.0,0.3675213675213675,0.13333333333333336,0.0,0.6202455825097334
27,0.0,0.27505827505827507,0.13333333333333336,0.0,0.6207387627948374
28,0.04761904761904762,0.5319974143503555,0.13333333333333336,0.19528619528619529,0.6317325555651814
29,0.0,0.48547008547008547,0.13333333333333336,0.07407407407407407,0.6302687411598303
30,0.16944444444444443,0.37606837606837606,0.13333333333333336,0.0,0.6347719058595862
31,0.04761904761904762,0.4920634920634921,0.13333333333333336,0.0,0.6326778643594909
32,0.0,0.36829836829836826,0.13333333333333336,0.0,0.624655095683133
33,0.0,0.34949494949494947,0.13333333333333336,0.0,0.6267468794565435
34,0.0,0.38383838383838387,0.0888888888888889,0.0,0.612886664099602
