,0
0,0.12574528765973178
1,0.18487945190484437
2,0.21588881684548886
3,0.1837615091022823
4,0.24456019097473405
5,0.22781789406316086
6,0.2275289033171625
7,0.21637643478449908
8,0.25223231638758753
9,0.2678905228449831
10,0.21836349914331374
11,0.23705157412329
12,0.20239328843868387
13,0.2165699381092495
14,0.21738072653967064
15,0.26405062556694414
16,0.21986660292431928
17,0.15430466736976622
18,0.2627893993317633
19,0.20407349161444177
20,0.24243068329208853
21,0.2579117121908063
22,0.19582759491710663
23,0.25577542379812296
24,0.23616766033317674
25,0.15172878752660648
26,0.19313755336117744
27,0.18177664805531293
28,0.2624689319574645
29,0.23895499034086934
30,0.24599517470826202
31,0.2526231221372503
32,0.20789368073193093
33,0.20424670406827528
34,0.17399367139422636
35,0.18820085148900456
36,0.20663459265772807
37,0.19197581155339757
38,0.20401195553671084
39,0.21227579115734416
40,0.2720877713115468
41,0.2091444796722577
42,0.2524078008094765
43,0.26565334702622506
44,0.20410168444296292
45,0.24416539831943043
46,0.17169338042553176
47,0.17519559264568726
48,0.266867900943403
49,0.23489799093699446
50,0.2863659449281215
51,0.23401071340854887
52,0.25408185694702495
53,0.16971056224048864
54,0.21825073196428726
55,0.21018275074255569
56,0.16702052068455944
57,0.20616308559590477
58,0.22619179275974588
59,0.18845991175681678
60,0.2863105439019391
61,0.22513344496885923
62,0.20422151491830323
63,0.18177664805531293
64,0.26158697653124174
65,0.21390395579851948
66,0.2098785417789003
67,0.17582189264266154
68,0.1907827024400691
69,0.21736825678386384
70,0.2252871778922362
71,0.2613856243435477
72,0.2542292977263232
73,0.2157775151385866
74,0.2277651775348352
75,0.22071120609267816
76,0.1837615091022823
77,0.15565961537869497
78,0.21998849054804245
79,0.21946752894371657
80,0.21783657814162746
81,0.1620294821966435
82,0.18948288843478864
83,0.24933338332295593
84,0.22068553951952175
85,0.2058156560625256
86,0.1837615091022823
87,0.21643606705850837
88,0.18883924001360017
89,0.21726765458780248
90,0.24025381009511637
91,0.2000608119922356
92,0.21003938660766816
93,0.20821537038946658
94,0.25412082467059766
95,0.19360466397822282
96,0.16515523848681798
97,0.18649078114819898
98,0.16663382981927308
99,0.21275204405556203
100,0.2507165113385816
101,0.21034359557132354
102,0.20595658982661136
103,0.223769404948052
104,0.23275162533434604
105,0.23278863846950937
106,0.19505569015202062
107,0.1672204158185573
108,0.22289096297751856
109,0.23278863846950934
110,0.21116268650003853
111,0.2166407280785031
112,0.23366752645973432
113,0.20837257490717168
114,0.18786766452808
115,0.1830274469956397
116,0.22422272201291427
117,0.2108933869738434
118,0.1644615811099451
119,0.22822171995299775
120,0.1945895010328816
121,0.24760904012041726
122,0.2473143009999915
123,0.1896468013836993
124,0.2013853363852004
125,0.23806652269396977
126,0.15565961537869497
127,0.11687669767536728
128,0.21948087601161873
129,0.23716315812618347
130,0.17371611547022484
131,0.22856183563754073
132,0.22725866765541067
133,0.22337853185045242
134,0.20728262079561277
135,0.15565961537869497
136,0.15637694079518663
137,0.19423613665292608
138,0.24011923231944599
139,0.21319930675923185
140,0.20085637646999369
141,0.26086177542754735
142,0.18335755357070596
143,0.20926278152320674
144,0.23208450603392974
145,0.20097725344034192
146,0.1819374928840808
147,0.18924653950748094
148,0.18883924001360017
149,0.20328804621372545
150,0.15188222931219822
151,0.2793876748221255
152,0.2511440171202316
153,0.2549368295204653
154,0.19819091343159193
155,0.19145483087483986
156,0.10377307691912997
157,0.1448229839117222
158,0.2013126253223052
159,0.18954392650988214
160,0.17314660634812107
161,0.21055678996975327
162,0.150650721065958
163,0.20292840280283517
164,0.19176470920073194
165,0.20547357246962403
166,0.2162879708709683
167,0.13843815326094186
168,0.17393371054557494
169,0.19087405673810376
170,0.19679459961285936
171,0.23980016777444527
172,0.23697239627852096
173,0.24351749211394416
174,0.24534041372243984
175,0.16971056224048864
176,0.16971056224048864
177,0.17519559264568726
178,0.20789368073193093
179,0.18561362376028193
180,0.24865083728435078
181,0.20328804621372545
182,0.23278863846950934
183,0.23021871711958095
184,0.20805452556069878
185,0.20672043868001255
186,0.16971056224048864
187,0.14402741919759707
188,0.1670380725130501
189,0.21818724709131007
190,0.20710298167579
191,0.23597870022394432
192,0.2058156560625256
193,0.1924034912545348
194,0.19582759491710663
195,0.16788953993709
196,0.1830274469956397
197,0.12514206940755865
198,0.14491127742079016
199,0.22234488378030737
200,0.20920793881274072
201,0.24378115862751767
202,0.159191605804005
203,0.1631147838452848
204,0.2441164177683827
205,0.24646702484510197
206,0.16971056224048864
207,0.20660921089097564
208,0.2010377992025826
209,0.22458247653393495
210,0.22933404877932306
211,0.23315039679955082
212,0.18549232355159093
213,0.1837615091022823
214,0.21034359557132354
215,0.2509628406643768
216,0.13431120411632688
217,0.09170494824237942
218,0.2350076651008616
219,0.17241278002280358
220,0.15477169604953148
221,0.20540344714574832
222,0.20898294828753972
223,0.24448424989156128
224,0.22863602392407376
225,0.19151849018208397
226,0.1202602572545332
227,0.17510745887981458
228,0.2359511059245282
229,0.21599599317673426
230,0.21132311839448184
231,0.19560882215735878
232,0.20330730395651106
233,0.23234353141892283
234,0.22712826970750208
235,0.2270691200668459
236,0.13795993631661407
237,0.15565961537869497
238,0.13091322523792773
239,0.2156526081967719
240,0.2215396853860273
241,0.1710741922104941
242,0.23299677472450983
243,0.21543048127925468
244,0.1994055121149602
245,0.22502920832419693
246,0.15146400645857971
247,0.10925810732432857
248,0.15653372843565908
249,0.1737161154702249
250,0.17781812088803148
251,0.23417155823731672
252,0.23866500526959625
253,0.20004626052530847
254,0.2691666545887988
255,0.19240731129546354
256,0.11373679094203377
257,0.12823725440819236
258,0.19010703986157698
259,0.22317003869078725
260,0.24224312904781461
261,0.2693224564551858
262,0.19258364579593437
263,0.21570262075373256
264,0.17001477120414407
265,0.23709196455977075
266,0.14892999712701127
267,0.15231509214206315
268,0.2098785417789003
269,0.19582759491710663
270,0.23772108518240573
271,0.2297189859059431
272,0.2007659347265577
273,0.2319326887391436
274,0.2224907853749849
275,0.19432427041879874
276,0.17208475413490956
277,0.20320935260340192
278,0.18924653950748094
279,0.15254451868352403
280,0.15138232174225277
281,0.21390762098669014
282,0.1908036546255808
283,0.23471370624051982
284,0.21188794372463712
285,0.20805452556069873
286,0.18172826676448842
287,0.18406571806593774
288,0.1875781686966652
289,0.25427346715789906
290,0.2308047994205981
291,0.21530012900762355
292,0.2062974133284894
293,0.1334335524307776
294,0.16693803878292846
295,0.21679644022870867
296,0.13795993631661407
