,0
0,0.8928538879540916
1,0.0
2,0.2196699510472249
3,0.4229941801622674
4,0.6137015686865032
5,0.7673256691865395
6,0.8927416472466424
7,0.8951970234971874
8,0.8960772429175646
9,0.8907999820637734
10,0.8234409994047032
11,0.8744595574556283
12,0.8554511045971864
13,0.8292280646394058
14,0.7704263492196411
15,0.877988718877507
16,0.8469612842408566
17,0.801261531117753
18,0.7726304228489814
19,0.8213879592270198
20,0.8801940001781038
21,0.8893055201379184
22,0.8923101749683263
23,0.8853629915486185
24,0.8949842193339053
25,0.8885735212077631
26,0.8947026426444578
27,0.8967123293108612
28,0.8962774736361943
29,0.8847814390874649
30,0.8815550233480343
31,0.8815469049647703
32,0.8919663344010579
33,0.8889189778665633
34,0.8845710691437216
35,0.8971922092864139
36,0.8924601906019439
37,0.8849985429501497
38,0.8966491888314537
39,0.8957045869605246
40,0.8963011886195561
41,0.8958803763164647
42,0.8928884715187348
43,0.8914320037644187
44,0.8739908741040766
45,0.8916138677886334
46,0.8851833950361779
47,0.8886988067434572
48,0.8963007918837557
49,0.8958845093079938
50,0.8969334847238587
51,0.8956175119023736
52,0.8921465179493854
53,0.8764471834772802
54,0.8845340669437349
55,0.8913510504737587
56,0.891635956408488
57,0.8893226910800093
58,0.8922495878923247
59,0.8773244318416243
60,0.8896576183911673
61,0.8951503891016653
62,0.8929677784782145
63,0.8957851015386856
64,0.8958197338657339
65,0.8639029025251843
66,0.8928595434454908
67,0.8913890219439202
68,0.8963677665529772
69,0.891158589312071
70,0.8963011886195561
71,0.8732667903847257
72,0.8915404863465096
73,0.889182279754273
74,0.888957838387357
75,0.8853887958789572
76,0.8963723988110021
77,0.896593430480638
78,0.896456514081994
79,0.8958977942915135
80,0.8967265142059505
81,0.8886611879458934
82,0.8815662437697614
83,0.8967443400208602
84,0.8922871445505413
85,0.8923319438066616
86,0.8950051290102694
87,0.892025224166409
88,0.8962490671970262
89,0.8917593679174334
90,0.895891660968576
91,0.8852344438426819
92,0.8918202727676036
93,0.8921519996117283
94,0.8928607050677874
95,0.8927007907453635
96,0.8958007363692722
97,0.8925231239673356
98,0.8897788828264631
99,0.8969863814287073
100,0.8952088968696956
101,0.8840412361905549
102,0.8809769656135368
103,0.8837305755559218
104,0.8921028229248728
105,0.8964389767444233
106,0.8968394912102666
107,0.8953510147682673
108,0.8963147262871457
