,0
0,-0.30580293151803856
1,-0.32083205907255075
2,-0.3161034686384168
3,-0.31765074014042477
4,-0.3125529959202124
5,-0.31136329971985277
6,-0.3140135478174934
7,-0.3132136178645814
8,-0.31520442992574654
9,-0.3113002975684988
10,-0.3183871425287357
11,-0.3072660563152605
12,-0.30543571576653433
13,-0.30513654515210653
