,0,1,2,3
0,0.0,0.38699564097285993,0.4905132788024818,0.0
1,0.0,0.0,0.0,0.0
2,0.0,0.6887419977880266,0.4561721755478447,0.0
3,0.0,0.7907268424492889,0.519294458719784,0.0
4,0.0,0.8036917809782604,0.5328364909239921,0.0
5,0.0,0.7743183639509784,0.5184714992455773,0.0
6,0.0,0.7295131807253014,0.48138221964037625,0.0
7,0.0,0.7388111556336785,0.4848191165863334,0.0
8,0.0,0.7346834930928211,0.48175752015309775,0.0
9,0.0,0.7323937850179089,0.4856957823035845,0.0
10,0.0,0.4627955226997951,0.44369174365291714,0.0
11,0.0,0.05986843400892497,0.10050378152592121,0.0
12,0.0,0.19470520936862434,0.2471137337924256,0.0
