,0
0,0.15113665696233244
1,0.0
2,0.17950901664017305
3,0.5951388473293225
4,0.6068139137676227
5,0.614560916563998
6,0.5795486569554409
7,0.5650446395347428
8,0.6128014752733418
9,0.5813650121469259
10,0.0
11,0.013917975935176033
12,0.2679079588006362
