,0,1,2,3
0,0.29347826086956524,0.04964539007092198,0.35249042145593873,0.4646464646464647
1,0.3333333333333333,0.0,0.0,0.787878787878788
2,0.0,0.9964539007092199,0.0,0.8989898989898991
3,0.0,0.43617021276595747,1.0,0.7676767676767676
4,0.0,0.46808510638297873,1.0,0.8080808080808081
5,0.0,0.7375886524822696,1.0,0.7272727272727272
6,0.0,0.6418439716312058,1.0,0.7272727272727272
7,0.0,0.42553191489361697,1.0,0.8080808080808081
8,0.0,0.7411347517730497,1.0,0.6868686868686869
9,0.0,0.5496453900709221,1.0,0.7979797979797979
10,0.03985507246376812,0.3368794326241135,0.2681992337164751,0.4444444444444444
11,0.33695652173913043,0.02127659574468085,0.0,0.4343434343434343
12,0.0,0.2978723404255319,0.3333333333333333,0.38383838383838387
13,0.2898550724637681,0.24822695035460993,0.3333333333333333,0.5252525252525253
