,0
0,0.2538126361655773
1,0.1851851851851852
2,0.4030501089324619
3,0.5010893246187363
4,0.5152505446623094
5,0.5893246187363834
6,0.5599128540305011
7,0.5021786492374728
8,0.5860566448801742
9,0.5392156862745098
10,0.23965141612200438
11,0.15468409586056645
12,0.22766884531590414
13,0.3148148148148148
