,0
0,-0.02493266396476442
1,0.06086233313581187
2,0.32280171800523866
3,0.43273123048845613
4,0.4402355103403608
5,0.5442735401804905
6,0.500892059541025
7,0.42666073065501076
8,0.5346394608107355
9,0.4799147862955648
10,0.029959770375392755
11,-0.08196925964597714
12,-0.013307332098386962
13,0.17979343347820595
