,0,1,2,3,4,5,6
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.989247311827957,0.9922480620155039,1.0,1.0,1.0,1.0,1.0
2,0.989247311827957,1.0,1.0,1.0,1.0,1.0,0.989247311827957
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,0.9555555555555556,0.9922480620155039,1.0,1.0,1.0,1.0,0.9684139784946236
6,0.9777777777777779,1.0,1.0,1.0,1.0,1.0,0.9791666666666666
7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,0.989247311827957,1.0,1.0,1.0,1.0,1.0,0.989247311827957
9,0.9670250896057349,1.0,1.0,1.0,1.0,1.0,0.9684139784946236
10,0.9777777777777779,1.0,1.0,1.0,1.0,1.0,0.9791666666666666
11,0.9777777777777779,1.0,1.0,1.0,1.0,1.0,0.9791666666666666
12,0.9777777777777779,1.0,1.0,1.0,1.0,1.0,0.9791666666666666
13,0.967741935483871,0.9922480620155039,1.0,1.0,1.0,1.0,0.978494623655914
14,0.9670250896057349,1.0,1.0,1.0,1.0,1.0,0.9684139784946236
15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,0.978494623655914,1.0,1.0,1.0,1.0,1.0,0.978494623655914
20,0.989247311827957,1.0,1.0,1.0,1.0,1.0,0.989247311827957
21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,0.989247311827957,1.0,1.0,1.0,1.0,1.0,0.989247311827957
23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,0.989247311827957,0.9922480620155039,1.0,1.0,1.0,1.0,1.0
25,0.9777777777777779,1.0,1.0,1.0,1.0,1.0,0.9791666666666666
26,0.989247311827957,1.0,1.0,1.0,1.0,1.0,0.989247311827957
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,0.989247311827957,1.0,1.0,1.0,1.0,1.0,0.989247311827957
29,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32,0.9791463017269469,0.9841179807146908,1.0,1.0,1.0,1.0,1.0
33,0.9777777777777779,1.0,1.0,1.0,1.0,1.0,0.9791666666666666
34,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35,0.9670250896057349,1.0,1.0,1.0,1.0,1.0,0.9684139784946236
36,0.9777777777777779,1.0,1.0,1.0,1.0,1.0,0.9791666666666666
37,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38,1.0,1.0,1.0,1.0,1.0,1.0,1.0
