,0,1,2
0,0.0,0.0,0.6352958398994205
1,0.0,0.10711789957072976,1.0
2,0.0,0.15010410706338612,0.3333333333333333
3,0.0,0.4619067177802118,0.47804878048780486
4,0.0,0.23122489959839357,0.6666666666666666
5,0.0,0.23122489959839357,0.3333333333333333
6,0.0,0.17500000000000002,0.4524765729585007
7,0.0,0.2625,1.0
8,0.0,0.22580645161290322,0.4919786096256685
9,0.24583333333333335,0.25925925925925924,0.6666666666666666
10,0.4916666666666667,0.0,0.8099838969404187
11,0.007575757575757576,0.3333333333333333,0.4766505636070854
12,0.24583333333333335,0.0,0.6249838969404187
