,0,1,2,3
0,0.0,0.021699191451848805,0.0,0.0038314176245210726
1,0.0,0.03413022021584713,0.0,0.0
2,0.0,0.034563485066041934,0.0,0.0
3,0.0,0.04100538609884405,0.0,0.007662835249042145
4,0.0,0.01346801346801347,0.0,0.03284758719541328
5,0.0,0.010240586133443275,0.0,0.028948260715441643
6,0.0,0.019679677696321247,0.0035460992907801418,0.025844525844525845
7,0.0,0.00690864833906071,0.0,0.03284758719541328
8,0.0,0.01020408163265306,0.006842105263157895,0.014575866188769415
9,0.0,0.01016972445543874,0.0,0.029385429385429387
10,0.0,0.006944444444444444,0.0,0.03639291465378422
11,0.0,0.0134006734006734,0.0,0.029385429385429384
12,0.0,0.006802721088435374,0.0,0.03296703296703297
13,0.0,0.013536727822442108,0.0,0.03284758719541328
